Id,proba_class_class_0,proba_class_class_1,proba_class_class_2,proba_class_class_3,proba_class_class_4,proba_class_class_5
201,0.0005688164,0.00030886196,0.05409715,0.94451606,0.0004759154,3.3198565e-05
202,0.016020142,0.018473638,0.00040489025,0.90092266,0.06417803,6.084789e-07
203,0.7808146,0.073082745,0.061479125,0.084124826,0.00048961974,9.1731845e-06
204,2.21307e-06,7.278545e-05,0.22224468,0.77746326,0.0002050475,1.2009239e-05
205,3.381315e-06,1.1783304e-05,0.15557146,0.8433192,0.0010942254,2.5010772e-08
206,4.579436e-05,9.680756e-06,0.20638548,0.79299164,0.0005614581,6.054118e-06
207,0.00012243341,0.0008291251,0.1609079,0.8360637,0.0020678914,9.00466e-06
208,0.00091474253,3.0324165e-05,0.029221822,0.9682177,0.0015047096,0.000110713416
209,2.5343064e-05,0.00023083716,0.15037888,0.8450985,0.0042643175,2.2195438e-06
210,0.0061820494,1.0033845e-05,0.026922822,0.9651006,0.0017657587,1.8709576e-05
211,0.00022988631,0.015783787,0.041937213,0.94130194,0.0007094706,3.7723115e-05
212,0.0036014817,0.011110644,0.12574844,0.8585289,0.0009810159,2.950357e-05
213,0.047442045,0.009014944,0.013973519,0.87446225,0.055010248,9.700733e-05
214,0.03129648,0.039399665,0.069846496,0.85631657,0.0031317812,9.076834e-06
215,0.0016181008,0.00012345208,0.29705128,0.70053554,0.0003714705,0.00030020133
216,0.00010631083,6.287546e-05,0.5512116,0.4464301,0.0021887992,2.9633742e-07
217,9.969304e-05,3.253146e-05,0.30811474,0.6893771,0.002374738,1.1455736e-06
218,0.00090032094,1.5249844e-05,0.20453103,0.79343987,0.0011135738,1.9690253e-08
219,0.00029563866,3.892653e-05,0.71193504,0.2871433,0.00058698404,1.1870143e-07
220,0.0008456419,0.09576994,0.24541402,0.6571652,0.0007892004,1.5908008e-05
221,8.5600666e-05,1.5430142e-05,0.6331567,0.3663984,0.00034361024,1.9281093e-07
222,0.0001018112,2.254787e-05,0.49055344,0.509119,0.0002015662,1.6522941e-06
223,0.00018022401,5.7939742e-05,0.3357705,0.6635784,0.00041198567,9.171574e-07
224,8.521108e-06,0.00024586683,0.10923469,0.8900174,0.00049260055,8.8166473e-07
225,0.8837625,0.050512724,0.006279003,0.05883615,0.0006049695,4.7121384e-06
226,0.8596774,0.000110375375,0.016305204,0.12344211,0.00045053707,1.4400447e-05
227,0.8449364,0.0015165453,0.1161336,0.037397783,1.2192072e-05,3.5321598e-06
228,3.502802e-05,3.6416957e-05,0.032676388,0.9669114,0.00034041124,3.5208677e-07
229,0.00015881198,0.0008866809,0.013772306,0.9772485,0.007933333,4.1861674e-07
230,2.575945e-05,0.000119285774,0.5277458,0.4689076,0.0031987962,2.7743663e-06
231,4.7528e-06,0.08310427,0.043449562,0.87303454,0.00040577867,1.208848e-06
232,1.9547258e-05,7.6119206e-05,0.2980813,0.6998468,0.0019747494,1.5066399e-06
233,1.4620836e-07,0.0042253872,0.11330851,0.88230544,0.00016032565,2.1051052e-07
234,0.01070638,0.013086007,0.16048437,0.80542403,0.010067324,0.00023194493
235,0.00017041722,3.7453978e-05,0.038002606,0.9613828,0.0003009688,0.00010584765
236,0.094875105,0.0011426366,0.31642234,0.5874348,8.379947e-05,4.122428e-05
237,0.00026291673,0.053286232,0.19224127,0.7541748,1.7127999e-05,1.7681577e-05
238,1.6477115e-05,4.9605722e-05,0.2190927,0.7800572,0.0007828679,1.2113499e-06
239,4.2225143e-05,8.677184e-05,0.17832479,0.8208792,0.00066647417,5.177946e-07
240,0.00010111391,0.004043452,0.2491302,0.7394945,0.007229878,8.736188e-07
241,1.647027e-05,8.999792e-07,0.72955704,0.26957482,0.000850715,2.9883463e-08
242,5.013959e-05,2.2561653e-05,0.76797503,0.23065378,0.0012984772,6.774536e-09
243,0.0006515234,5.4464133e-05,0.14747004,0.85154855,0.00026255593,1.27882495e-05
244,3.2421376e-05,0.0022307935,0.24941489,0.73778015,0.010452502,8.9264075e-05
245,6.973852e-05,0.00070244435,0.39286226,0.60597974,0.000366897,1.8913079e-05
246,8.7960594e-05,0.00010495545,0.25482386,0.7445894,0.00036969152,2.4079169e-05
247,2.970833e-05,0.00028220456,0.32560083,0.6660906,0.0079827495,1.3855848e-05
248,0.00085397647,0.039256558,0.21655144,0.7418472,0.0014238671,6.688698e-05
249,0.00034844136,0.00066904444,0.32754362,0.6585815,0.012850579,6.847769e-06
250,7.4879485e-05,0.00091822294,0.2181122,0.7795136,0.0013556718,2.532651e-05
251,0.010726983,1.9952044e-05,0.34501153,0.643926,0.0002686749,4.685295e-05
252,0.00058549555,0.0012695295,0.13702787,0.8601153,0.000920492,8.1367e-05
253,0.94722044,0.0015540493,0.0022292628,0.045454595,0.0035390584,2.6246817e-06
254,0.00097458734,1.0253778e-05,0.012345525,0.98614186,0.00019177515,0.0003358974
255,3.894113e-06,0.025568852,0.064715944,0.90928215,0.00042831,8.6432544e-07
256,5.051192e-05,3.701496e-05,0.11265834,0.88674617,0.0005050655,2.9323085e-06
257,0.003513415,0.0033198376,0.3945786,0.5924245,0.0061378395,2.5758654e-05
258,0.0009941758,0.0043113697,0.09520364,0.89608026,0.0033422753,6.833903e-05
259,0.0020294862,0.004554725,0.04480269,0.9450489,0.0035635699,4.699656e-07
260,2.7181817e-05,0.00032492922,0.16164699,0.836445,0.0014910154,6.483115e-05
261,4.5513607e-06,1.7050123e-05,0.17552388,0.8234163,0.0010335477,4.6583996e-06
262,2.0289324e-06,1.7053385e-06,0.004766037,0.99474096,0.00048918964,1.9315893e-08
263,1.2255874e-06,0.00080607506,0.15834926,0.83930457,0.0015350219,3.8202006e-06
264,3.7111527e-06,1.1939442e-05,0.46637598,0.5334409,0.0001601279,7.2423754e-06
265,6.675728e-05,0.0004940007,0.0095986305,0.98542875,0.004411914,2.4563866e-08
266,2.0723858e-08,1.493642e-06,9.347972e-05,0.9987173,0.001187637,1.011499e-10
267,4.062712e-10,6.353603e-08,0.00013509914,0.9997296,0.00013515893,6.0529853e-10
268,1.405592e-09,6.189121e-08,0.00053979334,0.9994368,2.3302857e-05,1.1069967e-09
269,3.536521e-09,7.971748e-07,0.00052292744,0.9993962,8.0036756e-05,2.8445486e-09
270,8.679329e-11,8.532907e-08,0.00015505221,0.99974436,0.00010051111,6.359196e-10
271,2.8108882e-08,8.323544e-06,0.0014950251,0.99767584,0.00082079356,2.4348399e-08
272,0.061116155,0.015963865,0.59973776,0.32236034,0.00081695186,4.9477603e-06
273,2.3926894e-05,0.0008744636,0.013207695,0.9841681,0.0017178172,8.0817945e-06
274,1.7358323e-06,5.7537527e-06,0.0109795015,0.98841584,0.00059699157,9.336954e-08
275,3.7701216e-06,0.00033487848,0.008392613,0.98682284,0.0044456623,3.283014e-07
276,0.9119039,2.4829364e-05,0.046438463,0.041616358,4.3210278e-07,1.5964279e-05
277,0.7629782,1.2268432e-05,0.01321887,0.22333609,0.00012362858,0.0003309507
278,0.8624461,0.00015743585,0.083480865,0.053887066,1.184729e-05,1.6762051e-05
279,0.88586724,2.506493e-05,0.10330932,0.010781898,1.5427587e-07,1.6319054e-05
280,0.89866555,0.0011834549,0.007529746,0.092160806,0.0004289383,3.150151e-05
281,0.8265367,0.0001827207,0.108701125,0.06456286,2.5732925e-06,1.4012093e-05
282,0.9238107,1.5869222e-05,0.05270082,0.023460323,8.706043e-07,1.1379726e-05
283,0.8051799,0.00014305384,0.12870963,0.06594964,1.3921111e-06,1.6369238e-05
284,0.864793,0.00047999856,0.10695608,0.027685964,3.1275576e-06,8.192444e-05
285,0.76161486,0.00034474698,0.19603105,0.041987754,4.7337704e-07,2.1095795e-05
286,0.8535856,0.00015807382,0.12027651,0.025957594,3.9795745e-07,2.1847338e-05
287,0.90492994,3.8470927e-05,0.08189085,0.013133832,4.6664803e-07,6.497816e-06
288,0.88421196,0.00023487571,0.104208454,0.011315218,5.767108e-07,2.9006198e-05
289,0.8734777,0.00018077157,0.10442593,0.021907078,2.0142701e-07,8.373498e-06
290,0.87664205,0.00024988403,0.093355745,0.029741028,4.1608752e-07,1.087715e-05
291,0.88988274,0.00023475174,0.081037015,0.028841838,2.8919675e-07,3.31258e-06
292,0.46234706,0.0032998025,0.04798492,0.48458606,0.0015712681,0.00021095546
293,0.8466862,0.00011110029,0.13889693,0.014303534,4.2416843e-07,1.7685487e-06
294,0.8630847,0.00012264751,0.117936544,0.018824697,1.8078232e-05,1.333641e-05
295,0.00014188745,2.3656072e-05,0.06577039,0.9322723,0.0017886155,3.07481e-06
296,0.92202467,0.0025926516,0.046709526,0.028322576,0.00012971071,0.00022089067
297,0.7441387,2.7566026e-05,0.10474974,0.15101865,2.9529137e-05,3.5798774e-05
298,0.8242595,2.8736395e-05,0.13094456,0.04474655,6.432861e-06,1.4237028e-05
299,6.601151e-05,1.7365239e-05,0.16879416,0.83031595,0.00080581766,7.7783596e-07
300,0.00014161304,3.0184927e-05,0.15389788,0.8446413,0.0012879947,9.772393e-07
301,1.3910804e-05,1.6469302e-06,0.41073427,0.58864796,0.0006021534,8.6711616e-08
302,3.0052855e-05,2.837348e-05,0.0040943082,0.99493355,0.0009124356,1.3122918e-06
303,1.4744858e-06,6.2175454e-06,0.00029864846,0.99838865,0.0013047653,2.107567e-07
304,5.701134e-07,1.8419113e-06,0.00444774,0.9924776,0.0030710967,1.2154024e-06
305,1.5007822e-06,0.00013945991,0.01259588,0.9867776,0.0004854977,6.5188324e-08
306,1.196232e-07,6.43127e-07,0.00076595944,0.9987685,0.00046481454,5.5766227e-09
307,3.2888947e-05,5.829622e-06,0.0011362194,0.9982767,0.00054725015,1.0227348e-06
308,3.3506257e-08,6.7719276e-07,0.0017868244,0.9979165,0.00029595383,3.4573606e-09
309,1.49815005e-05,6.150512e-06,0.0014609663,0.995893,0.0026240302,8.705248e-07
310,1.8989276e-07,1.6808019e-06,0.010276788,0.98964405,7.7226585e-05,7.596367e-08
311,2.065175e-06,9.401624e-05,0.007920092,0.991747,0.0002364621,3.0050168e-07
312,1.0858747e-09,2.436147e-06,0.002100119,0.99784386,5.3466476e-05,4.9877716e-08
313,3.4368122e-06,1.9075413e-05,0.002437651,0.9974159,0.00012372184,1.6015247e-07
314,2.9705238e-06,3.5790013e-05,0.008955336,0.9903565,0.0006488184,5.330906e-07
315,6.5266175e-07,9.362086e-06,0.0007071357,0.99885404,0.00042875792,4.1805115e-10
316,0.000105690255,0.00040662813,0.006639108,0.991017,0.001831371,2.2088146e-07
